,correct,query,date1,task
926,True,"SELECT p.name FROM GHOSTS g, PLACES p WHERE p.id = g.place_id AND g.name = ""Arthur""",16/10/21 09:57:06,035
927,False,"SELECT g.name FROM ghosts g, places p  WHERE g.place_id ==   AND p.name == school",16/10/21 09:58:56,036
928,False,"SELECT g.name FROM ghosts g, places p  WHERE g.place_id ==  p.id AND p.name == school",16/10/21 09:59:06,036
929,False,"SELECT g.name FROM ghosts g, places p  WHERE g.place_id ==  p.id AND p.name = school",16/10/21 09:59:08,036
930,False,"SELECT g.name FROM ghosts g, places p  WHERE g.place_id ==  p.id AND p.name LIKE ""school""",16/10/21 09:59:18,036
931,False,"SELECT g.name FROM ghosts g, places p  WHERE g.place_id == p.id AND p.name LIKE ""school""",16/10/21 09:59:50,036
932,True,"SELECT g.name FROM ghosts g, places p  WHERE g.place_id == p.id AND p.name LIKE ""forest""",16/10/21 10:00:09,036
933,True,"SELECT g.name, p.name FROM Hauntings  h, PLACES p, Ghosts g WHERE g.id = h.ghost_id AND p.id = h.place_id",16/10/21 10:03:29,037
934,False,"SELECT p.name FROM ghosts g, places p, haunting h WHERE h.ghost_id==g.id AND h.place_id == p.id  AND g.name LIKE ""Desiree""",16/10/21 10:06:49,038
935,True,"SELECT p.name FROM ghosts g, places p, hauntings h WHERE h.ghost_id==g.id AND h.place_id == p.id  AND g.name LIKE ""Desiree""",16/10/21 10:06:53,038
936,False,"SELECT  FROM ghosts g, places p, haunting h WHERE h.ghost_id = g.id AND h.place_id = p.id AND p.name LIKE forest",16/10/21 10:08:23,039
937,False,"SELECT  FROM ghosts g, places p, hauntings h WHERE h.ghost_id = g.id AND h.place_id = p.id AND p.name LIKE forest",16/10/21 10:08:27,039
938,False,"SELECT g.name FROM ghosts g, places p, hauntings h WHERE h.ghost_id = g.id AND h.place_id = p.id AND p.name LIKE forest",16/10/21 10:08:41,039
939,True,"SELECT g.name FROM ghosts g, places p, hauntings h WHERE h.ghost_id = g.id AND h.place_id = p.id AND p.name LIKE ""forest""",16/10/21 10:08:50,039
940,False,"SELECT w.name FROM wizards w, lessons l WHERE w.id == l.pupil_id AND l.teacher_id == (  SELECT w.teacher_id  FROM wizards d, lesson s  WHERE d.id == l.teacher_id   AND w.name LIKE ""ANNA"")",17/10/21 09:54:01,040
941,False,"SELECT w.name FROM wizards w, lessons l WHERE w.id == l.pupil_id AND l.teacher_id == (  SELECT w.teacher_id  FROM wizards d, lessons s  WHERE d.id == l.teacher_id   AND w.name LIKE ""ANNA"")",17/10/21 09:54:09,040
942,False,"SELECT w.name FROM wizards w, lessons l WHERE w.id == l.pupil_id AND l.teacher_id == (  SELECT d.teacher_id  FROM wizards d, lessons s  WHERE d.id == l.teacher_id   AND w.name LIKE ""ANNA"")",17/10/21 09:54:22,040
943,False,"SELECT w.name FROM wizards w, lessons l WHERE w.id == l.pupil_id AND l.teacher_id == (  SELECT s.teacher_id  FROM wizards d, lessons s  WHERE d.id == l.teacher_id   AND w.name LIKE ""ANNA"")",17/10/21 09:54:28,040
944,False,"SELECT w.name FROM wizards w, lessons l WHERE w.id == l.pupil_id AND l.teacher_id == (  SELECT s.teacher_id  FROM wizards d, lessons s  WHERE d.id == l.teacher_id   AND d.name LIKE ""ANNA"")",17/10/21 09:54:48,040
945,False,"SELECT w.name FROM wizards w, lessons l WHERE w.id == l.pupil_id AND l.teacher_id == (  SELECT w.teacher_id  FROM wizards d, lessons s  WHERE d.id == l.teacher_id   AND d.name LIKE ""ANNA"")",17/10/21 09:55:37,040
946,True,"SELECT w.name FROM wizards w, lessons l WHERE w.id == l.pupil_id AND l.teacher_id == (  SELECT lS.teacher_id  FROM wizards wS, lessons lS  WHERE wS.id == lS.teacher_id   AND wS.name LIKE ""ANNA"")",17/10/21 09:56:15,040
947,False,SELECT w.name FROM wizards w INNER JOIN lessons l ON w.id == l.teacher_id AND w.id == pupil_id,17/10/21 09:59:46,041
948,False,SELECT w.name FROM wizards w INNER JOIN lessons l ON w.id == l.teacher_id AND w.id == l.pupil_id,17/10/21 09:59:50,041
949,False,SELECT w.name FROM wizards w INNER JOIN lessons l ON w.id == l.teacher_id,17/10/21 10:00:02,041
950,False,SELECT * FROM wizards w INNER JOIN lessons l ON w.id == l.teacher_id,17/10/21 10:00:09,041
951,False,SELECT * FROM wizards w LEFT JOIN lessons l ON w.id == l.teacher_id,17/10/21 10:00:32,041
952,False,SELECT * FROM wizards w LEFT JOIN lessons l ON w.id == l.teacher_id AND w.id == w.pupil_id,17/10/21 10:01:00,041
953,False,SELECT * FROM wizards w LEFT JOIN lessons l ON w.id == l.teacher_id,17/10/21 10:01:16,041
954,False,"SELECT w.name FROM wizards w LEFT JOIN lessons l ON w.id == l.teacher_id WHERE l.teacher_id == (    SELECT lS.teacher_id    FROM wizards wS, lessons lS    WHERE name LIKE ""Bingo"")",17/10/21 10:04:33,041
955,False,"SELECT w.name FROM wizards w LEFT JOIN lessons l ON w.id == l.teacher_id WHERE l.teacher_id IN (    SELECT lS.teacher_id    FROM wizards wS, lessons lS    WHERE name LIKE ""Bingo"")",17/10/21 10:05:51,041
956,False,"SELECT lS.teacher_id    FROM wizards wS, lessons lS    WHERE name LIKE ""Bingo""",17/10/21 10:06:14,041
957,False,"SELECT w.name FROM wizards w LEFT JOIN lessons l ON w.id == l.teacher_id WHERE l.teacher_id IN (    SELECT lS.teacher_id    FROM wizards wS, lessons lS    WHERE wS.id == pupil_id    AND name LIKE ""Bingo""",17/10/21 10:07:11,041
958,False,"SELECT w.name FROM wizards w LEFT JOIN lessons l ON w.id == l.teacher_id WHERE l.teacher_id IN (    SELECT lS.teacher_id    FROM wizards wS, lessons lS    WHERE wS.id == lS.pupil_id    AND name LIKE ""Bingo""",17/10/21 10:07:19,041
959,False,"SELECT w.name FROM wizards w LEFT JOIN lessons l ON w.id == l.teacher_id WHERE l.teacher_id IN (    SELECT lS.teacher_id    FROM wizards wS, lessons lS    WHERE wS.id == lS.pupil_id    AND name LIKE ""Bingo"" )",17/10/21 10:07:24,041
960,True,"SELECT DISTINCT w.name FROM wizards w LEFT JOIN lessons l ON w.id == l.teacher_id WHERE l.teacher_id IN (    SELECT lS.teacher_id    FROM wizards wS, lessons lS    WHERE wS.id == lS.pupil_id    AND name LIKE ""Bingo"" )",17/10/21 10:07:43,041
961,True,"SELECT id, type, name, cage_id FROM zoo_animal WHERE cage_id IS NULL",06/02/22 14:09:20,077
962,False,"SELECT a.name, a.type, e.firstname, e.lastname  FROM zoo_animal a WHERE (a.name IN (SELECT e.firstname FROM zoo_employee e))",06/02/22 14:47:02,078
963,False,"SELECT a.name, a.type, e.firstname, e.lastname  FROM zoo_animal a WHERE (a.name IN (SELECT e.firstname FROM zoo_employee e))",06/02/22 14:47:02,078
964,False,"SELECT a.name, a.type, e.firstname, e.lastname  FROM zoo_animal a JOIN zoo_employee e)  WHERE (a.name IN (SELECT e.firstname FROM zoo_employee))",06/02/22 14:47:28,078
965,False,"SELECT a.name, a.type, e.firstname, e.lastname  FROM zoo_animal a FULL OUTER JOIN zoo_employee e)  WHERE (a.name IN (SELECT e.firstname FROM zoo_employee))",06/02/22 14:47:34,078
966,False,"SELECT a.name, a.type, e.firstname, e.lastname  FROM zoo_animal a FULL OUTER JOIN zoo_employee e)  WHERE (a.name IN (SELECT e.firstname FROM zoo_employee))",06/02/22 14:47:35,078
967,False,"SELECT a.name, a.type, e.firstname, e.lastname  FROM zoo_animal a FULL OUTER JOIN zoo_employee e  WHERE (a.name IN (SELECT e.firstname FROM zoo_employee))",06/02/22 14:47:44,078
968,False,"SELECT a.name, a.type, e.firstname, e.lastname  FROM zoo_animal WHERE (a.name IN (SELECT e.firstname, e.surname FROM zoo_employee e ))",06/02/22 14:48:42,078
969,False,"SELECT a.name, a.type, e.firstname, e.lastname  FROM zoo_animal WHERE (a.name IN (SELECT e.firstname, e.surname FROM zoo_employee e ))",06/02/22 14:48:45,078
970,False,"SELECT a.name, a.type, e.firstname, e.lastname  FROM zoo_animal a WHERE (a.name IN (SELECT e.firstname, e.surname FROM zoo_employee e ))",06/02/22 14:48:51,078
971,False,"SELECT a.name, a.type, e.firstname, e.lastname  FROM zoo_animal a WHERE (a.name IN (SELECT e.firstname, e.surname FROM zoo_employee e ))",06/02/22 14:48:54,078
972,False,"SELECT a.name, a.type FROM zoo_animal a WHERE (a.name IN (SELECT e.firstname, e.surname FROM zoo_employee e ))",06/02/22 14:49:00,078
973,False,"SELECT a.name, a.type FROM zoo_animal a WHERE (a.name IN (SELECT e.firstname FROM zoo_employee e ))",06/02/22 14:49:08,078
974,False,"SELECT a.name, a.type, e.firstname, e.surname FROM zoo_animal a INNER JOIN       (SELECT *        FROM zoo_employee e       WHERE a.name == e.firstname)  ORDER BY e.surname",06/02/22 14:53:34,078
975,False,"SELECT a.name, a.type FROM zoo_animal a INNER JOIN       (SELECT *        FROM zoo_employee e       WHERE a.name == e.firstname)  ORDER BY e.surname",06/02/22 14:53:54,078
976,False,"SELECT a.name, a.type FROM zoo_animal a INNER JOIN       (SELECT *        FROM zoo_employee e       WHERE a.name == e.firstname)  ORDER BY e.surname",06/02/22 14:54:00,078
977,True,"SELECT name, type, firstname, surname FROM zoo_animal JOIN zoo_employee ON zoo_employee.firstname = zoo_animal.name ORDER BY surname ASC;",06/02/22 14:54:46,078
978,True,"SELECT name, type, firstname, surname FROM zoo_animal JOIN zoo_employee ON zoo_employee.firstname = zoo_animal.name ORDER BY surname ASC;",06/02/22 14:54:52,078
979,True,"SELECT name, type, birthdate FROM zoo_animal WHERE birthdate = entry_date ORDER BY birthdate DESC",06/02/22 14:56:53,079
980,False,SELECT name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id,06/02/22 14:59:14,080
981,False,SELECT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id,06/02/22 14:59:23,080
982,False,SELECT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id WHERE type LIKE rhino,06/02/22 14:59:56,080
983,False,"SELECT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id WHERE type LIKE ""rhino""",06/02/22 15:00:03,080
984,False,"SELECT DISTINCT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id WHERE type LIKE ""rhino""",06/02/22 15:00:11,080
985,False,"SELECT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id WHERE type LIKE ""rhino""",06/02/22 15:37:50,080
986,False,"SELECT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id WHERE type LIKE ""rhino""",06/02/22 15:37:54,080
987,False,"SELECT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id WHERE type LIKE ""rhino""",06/02/22 15:37:56,080
988,False,"SELECT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id WHERE type LIKE ""rhino""",06/02/22 15:37:57,080
989,False,"SELECT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id WHERE type LIKE ""rhino""",06/02/22 15:37:57,080
990,False,"SELECT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id WHERE type LIKE ""rhino""",06/02/22 15:37:59,080
991,False,"SELECT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id WHERE type LIKE ""rhino""",06/02/22 15:38:05,080
992,False,"SELECT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id WHERE type LIKE ""rhino""",06/02/22 15:38:16,080
993,False,"SELECT DISTINCT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id WHERE type LIKE ""rhino""",06/02/22 15:38:23,080
994,False,"SELECT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id WHERE DISTINCT type LIKE ""rhino""",06/02/22 15:38:39,080
995,False,SELECT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id,06/02/22 15:38:47,080
996,False,"SELECT f.name  FROM zoo_animal a JOIN zoo_food f ON a.food_id == f.id WHERE type LIKE ""rhino""",06/02/22 15:38:51,080
997,True,SELECT f.name FROM zoo_food f JOIN zoo_animal a ON f.id = a.food_id WHERE a.name = 'Timon';,06/02/22 15:39:07,080
998,True,"SELECT COUNT(ALL) AS amount, type FROM zoo_animal GROUP BY type ORDER BY amount DESC",06/02/22 16:46:36,081
999,True,"SELECT COUNT(type) AS amount, type FROM zoo_animal GROUP BY type ORDER BY amount DESC",06/02/22 16:46:45,081
1000,False,SELECT name FROM zoo_animal a WHERE MAX(a.birthdate),06/02/22 16:49:24,082
1001,False,SELECT name FROM zoo_animal a ORDER BY birthdate  LIMIT 1,06/02/22 16:50:03,082
1002,False,SELECT name FROM zoo_animal a ORDER BY birthdate DESC LIMIT 1,06/02/22 16:50:15,082
1003,True,"SELECT name, birthdate FROM zoo_animal a ORDER BY birthdate DESC LIMIT 1",06/02/22 16:50:26,082
1004,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT MAX(birthdate) FROM zoo_animal WHERE a.type='bear' AND k.firstname = 'Heidi')",06/02/22 16:59:12,083
1005,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT MAX(birthdate) WHERE a.type='bear' AND k.firstname = 'Heidi')",06/02/22 16:59:30,083
1006,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE a.type='bear' AND k.firstname = 'Heidi')",06/02/22 16:59:39,083
1007,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT birthdate WHERE a.type='bear' AND k.firstname = 'Heidi')",06/02/22 16:59:51,083
1008,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT birthdate FROM zoo_animal WHERE a.type='bear' AND k.firstname = 'Heidi')",06/02/22 16:59:55,083
1009,False,"SELECT name, birthdate FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE k.type='bear' AND k.name = 'Heidi') FROM zoo_animal WHERE a.type='bear' AND k.firstname = 'Heidi')",06/02/22 17:00:03,083
1010,False,"SELECT name, birthdate FROM zoo_animal JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE  birthdate = (SELECT MAX(birthdate) FROM zoo_animal a WHERE a.type='bear' AND k.firstname = 'Heidi')",06/02/22 17:00:39,083
1011,False,"SELECT name, birthdate FROM zoo_animal JOIN zoo_employee k ON a.cage_id = k.cage_id FROM zoo_animal a WHERE  birthdate = (SELECT MAX(birthdate) WHERE a.type='bear' AND k.firstname = 'Heidi')",06/02/22 17:01:11,083
1012,True,"SELECT name, birthdate FROM zoo_animal WHERE  birthdate = (SELECT MAX(birthdate) FROM zoo_animal a JOIN zoo_employee k ON a.cage_id = k.cage_id WHERE a.type='bear' AND k.firstname = 'Heidi')",06/02/22 17:02:17,083
1013,False,SELECT count(*)  FROM zoo_animal a JOIN zoo_employee e ON a.cage_id == e.cage.id   GROUP BY e.id),06/02/22 18:00:05,084
1014,False,SELECT count(*)  FROM zoo_animal a JOIN zoo_employee e ON a.cage_id == e.cage.id   GROUP BY e.id,06/02/22 18:00:12,084
1015,False,SELECT count(*)  FROM zoo_animal a JOIN zoo_employee e  ON a.cage_id == e.cage_id   GROUP BY e.id,06/02/22 18:00:35,084
1016,False,"SELECT name, count(*)  FROM zoo_animal a JOIN zoo_employee e  ON a.cage_id == e.cage_id   GROUP BY e.id, count(*)",06/02/22 18:02:37,084
1017,False,"SELECT name, count(*) number FROM zoo_animal a JOIN zoo_employee e  ON a.cage_id == e.cage_id   GROUP BY e.id, number",06/02/22 18:02:48,084
1018,False,"SELECT name, count(*) number FROM zoo_animal a JOIN zoo_employee e  ON a.cage_id == e.cage_id   GROUP BY e.id",06/02/22 18:02:57,084
1019,False,"SELECT surname, count(*) number FROM zoo_animal a JOIN zoo_employee e  ON a.cage_id == e.cage_id   GROUP BY e.id",06/02/22 18:03:06,084
1020,True,"SELECT count(*) number, firstname FROM zoo_animal a JOIN zoo_employee e  ON a.cage_id == e.cage_id   GROUP BY e.id",06/02/22 18:03:25,084
1021,True,"SELECT a.name, a.type FROM zoo_employee k JOIN zoo_food f ON  f.id = a.food_id JOIN zoo_animal a ON k.cage_id = a.cage_id WHERE f.name='blueberry' AND k.firstname = 'Heidi'",06/02/22 18:10:36,085
1022,False,"SELECT AVG(c.squaremeter) FROM zoo_cage c  WHERE zone LIKE ""north""",06/02/22 18:15:40,086
1023,False,"SELECT (inTotal/count(*)) avg  FROM zoo_animal a JOIN      (SELECT SUM(c.squaremeter)     FROM zoo_cage c      WHERE zone LIKE ""north"") inTotal",06/02/22 18:18:47,086
1024,False,"SELECT (inTotal/count(*)) avg  FROM zoo_animal a JOIN      (SELECT SUM(c.squaremeter)     FROM zoo_cage c      WHERE zone LIKE ""north"")",06/02/22 18:18:54,086
1025,False,"SELECT (inTotal/count(*)) avg  FROM zoo_animal a JOIN      (SELECT SUM(c.squaremeter)     FROM zoo_cage c      WHERE zone LIKE ""north"")",06/02/22 18:18:57,086
1026,False,"SELECT (inTotal/count(*)) avg  FROM zoo_animal a JOIN      (SELECT SUM(c.squaremeter)     FROM zoo_cage c      WHERE zone LIKE ""north"") AS inTotal",06/02/22 18:19:05,086
1027,False,"SELECT (inTotal/count(*)) AS avg  FROM zoo_animal a JOIN      (SELECT SUM(c.squaremeter)     FROM zoo_cage c      WHERE zone LIKE ""north"") inTotal",06/02/22 18:19:08,086
1028,False,"SELECT count(*) AS avg  FROM zoo_animal a JOIN      (SELECT SUM(c.squaremeter)     FROM zoo_cage c      WHERE zone LIKE ""north"")",06/02/22 18:19:14,086
1029,False,"SELECT count(*) AS avg  FROM zoo_animal a JOIN      (SELECT SUM(c.squaremeter)     FROM zoo_cage c      WHERE zone LIKE ""north"") a",06/02/22 18:19:49,086
1030,False,"SELECT count(*) AS avg  FROM zoo_animal a JOIN      (SELECT SUM(c.squaremeter)     FROM zoo_cage c      WHERE zone LIKE ""north"") inTotal",06/02/22 18:19:55,086
1031,False,"SELECT (inTotal/count(*)) AS avg  FROM zoo_animal a JOIN      (SELECT SUM(c.squaremeter)     FROM zoo_cage c      WHERE zone LIKE ""north"") inTotal",06/02/22 18:20:08,086
1032,False,"SELECT (inTotal.sumTotal/count(*)) AS avg  FROM zoo_animal a JOIN      (SELECT SUM(c.squaremeter) AS sumTotal     FROM zoo_cage c      WHERE zone LIKE ""north"") inTotal",06/02/22 18:21:31,086
1033,False,"FROM  SELECT count(id) FROM ( SELECT id        FROM zoo_cage        WHERE zone == ""north"") north_cages WHERE cage_id IN north_cages",08/02/22 10:27:36,086
1034,True,"SELECT north_zone.squaremeter/count(*)  FROM (    SELECT zone, sum(squaremeter) squaremeter     FROM zoo_cage WHERE zone = 'north'     GROUP BY zone ) north_zone  INNER JOIN zoo_cage c ON (north_zone.zone = c.zone)  INNER JOIN zoo_animal a ON (c.id = a.cage_id)  GROUP BY c.zone, north_zone.squaremeter;",08/02/22 10:39:59,086
1035,True,SELECT name from ghosts,28/09/21 16:26:19,000
1036,False,SELECT name FROM ghost,28/09/21 16:28:02,001
1037,True,SELECT name from ghosts,28/09/21 16:28:10,001
1038,True,SELECT name from ghosts,28/09/21 16:29:15,001
1039,True,"SELECT name, year from ghosts",28/09/21 16:29:43,002
